Source Name	Characteristics [Organism]	Term Source 1 REF	Term Source 1 Accession	Characteristics [Cell cycle phase]	Term Source 2 REF	Term Source 2 Accession	Protocol REF	Protocol REF	Protocol REF	Assay Name	Experimental Condition [ # fill in]	Comment [Gene Identifier]	Comment [Gene Symbol]	Comment [Gene Annotation Comments]	Dataset Name	Image File	Comment [Image File Path]	Comment [Image File Comments]	Comment [Image File Type]	Channels	Protocol REF	Processed Data File
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0022_r0001_prometa	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0022_r0001_Cond2-H2_20170902_Samples20170818_NCAPH2-mEGFP_B_prometa1_region6_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0021_r0002_prometa	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0021_r0002_Chr_20170910_Samples20170818_NCAPH2-mEGFP_C_prometa2_region4_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0021_r0002_prometa	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0021_r0002_Cond2-H2_20170910_Samples20170818_NCAPH2-mEGFP_C_prometa2_region4_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0018_r0001_ana_early	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0018_r0001_Chr_20170828_Samples20170818_NCAPH2-mEGFP_C_ana-early1_region2_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0018_r0001_ana_early	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0018_r0001_Cond2-H2_20170828_Samples20170818_NCAPH2-mEGFP_C_ana-early1_region2_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0022_r0002_prometa	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0022_r0002_Chr_20170902_Samples20170818_NCAPH2-mEGFP_B_prometa1_region2_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0022_r0002_prometa	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0022_r0002_Cond2-H2_20170902_Samples20170818_NCAPH2-mEGFP_B_prometa1_region2_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0020_r0003_prometa	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0020_r0003_Chr_20170910_Samples20170818_NCAPH2-mEGFP_C_prometa1_region3_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0020_r0003_prometa	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0020_r0003_Cond2-H2_20170910_Samples20170818_NCAPH2-mEGFP_C_prometa1_region3_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0019_r0001_ana_early	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0019_r0001_Chr_20170828_Samples20170818_NCAPH2-mEGFP_C_ana-early2_region1_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0019_r0001_ana_early	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0019_r0001_Cond2-H2_20170828_Samples20170818_NCAPH2-mEGFP_C_ana-early2_region1_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0017_r0001_ana_early	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0017_r0001_Cond2-H2_20170830_Samples20170818_NCAPH2-mEGFP_A_ana-early2_region7_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0017_r0001_ana_early	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0017_r0001_Chr_20170830_Samples20170818_NCAPH2-mEGFP_A_ana-early2_region7_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0020_r0002_prometa	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0020_r0002_Cond2-H2_20170910_Samples20170818_NCAPH2-mEGFP_C_prometa1_region2_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0020_r0002_prometa	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0020_r0002_Chr_20170910_Samples20170818_NCAPH2-mEGFP_C_prometa1_region2_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0020_r0001_prometa	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0020_r0001_Cond2-H2_20170910_Samples20170818_NCAPH2-mEGFP_C_prometa1_region2_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0020_r0001_prometa	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0020_r0001_Chr_20170910_Samples20170818_NCAPH2-mEGFP_C_prometa1_region2_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0015_r0006_ana_early	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0015_r0006_Cond2-H2_20170830_Samples20170818_NCAPH2-mEGFP_A_ana-early4_region1_Condensin..tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0015_r0006_ana_early	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0015_r0006_Chr_20170830_Samples20170818_NCAPH2-mEGFP_A_ana-early4_region1_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0020_r0005_prometa	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0020_r0005_Cond2-H2_20170910_Samples20170818_NCAPH2-mEGFP_C_prometa1_region5_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0020_r0005_prometa	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0020_r0005_Chr_20170910_Samples20170818_NCAPH2-mEGFP_C_prometa1_region5_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0016_r0001_ana_early	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0016_r0001_Chr_20170830_Samples20170818_NCAPH2-mEGFP_A_ana-early3_region2_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0016_r0001_ana_early	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0016_r0001_Cond2-H2_20170830_Samples20170818_NCAPH2-mEGFP_A_ana-early3_region2_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0017_r0004_ana_early	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0017_r0004_Chr_20170830_Samples20170818_NCAPH2-mEGFP_A_ana-early2_region5_SlightDrift_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0017_r0004_ana_early	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0017_r0004_Cond2-H2_20170830_Samples20170818_NCAPH2-mEGFP_A_ana-early2_region5_SlightDrift_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0014_r0001_ana_early	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0014_r0001_Chr_20170830_Samples20170818_NCAPH2-mEGFP_A_ana-early1_region1_Hoechst_cropped.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0014_r0001_ana_early	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0014_r0001_Cond2-H2_20170830_Samples20170818_NCAPH2-mEGFP_A_ana-early1_region1_Hoechst_cropped.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0015_r0003_ana_early	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0015_r0003_Chr_20170830_Samples20170818_NCAPH2-mEGFP_A_ana-early4_region3_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0015_r0003_ana_early	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0015_r0003_Cond2-H2_20170830_Samples20170818_NCAPH2-mEGFP_A_ana-early4_region3_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0020_r0004_prometa	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0020_r0004_Chr_20170910_Samples20170818_NCAPH2-mEGFP_C_prometa1_region3_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0020_r0004_prometa	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0020_r0004_Cond2-H2_20170910_Samples20170818_NCAPH2-mEGFP_C_prometa1_region3_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0017_r0003_ana_early	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0017_r0003_Cond2-H2_20170830_Samples20170818_NCAPH2-mEGFP_A_ana-early2_region3_SlightDrift_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0017_r0003_ana_early	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0017_r0003_Chr_20170830_Samples20170818_NCAPH2-mEGFP_A_ana-early2_region3_SlightDrift_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0021_r0001_prometa	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0021_r0001_Cond2-H2_20170910_Samples20170818_NCAPH2-mEGFP_C_prometa2_region4_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0021_r0001_prometa	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0021_r0001_Chr_20170910_Samples20170818_NCAPH2-mEGFP_C_prometa2_region4_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0016_r0004_ana_early	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0016_r0004_Chr_20170830_Samples20170818_NCAPH2-mEGFP_A_ana-early3_region4_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0016_r0004_ana_early	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0016_r0004_Cond2-H2_20170830_Samples20170818_NCAPH2-mEGFP_A_ana-early3_region4_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0020_r0007_prometa	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0020_r0007_Cond2-H2_20170910_Samples20170818_NCAPH2-mEGFP_C_prometa1_region6_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0020_r0007_prometa	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0020_r0007_Chr_20170910_Samples20170818_NCAPH2-mEGFP_C_prometa1_region6_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0016_r0003_ana_early	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0016_r0003_Chr_20170830_Samples20170818_NCAPH2-mEGFP_A_ana-early3_region3_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0016_r0003_ana_early	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0016_r0003_Cond2-H2_20170830_Samples20170818_NCAPH2-mEGFP_A_ana-early3_region3_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0016_r0003_prometa	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0016_r0003_Cond12-SMC4_20170906_Samples20170818_SMC4-mEGFP_B_prometa2_region5_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0016_r0003_prometa	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0016_r0003_Chr_20170906_Samples20170818_SMC4-mEGFP_B_prometa2_region5_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0015_r0003_prometa	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0015_r0003_Cond12-SMC4_20170906_Samples20170818_SMC4-mEGFP_B_prometa1_region4_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0015_r0003_prometa	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0015_r0003_Chr_20170906_Samples20170818_SMC4-mEGFP_B_prometa1_region4_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0012_r0005_ana_early	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0012_r0005_Chr_20170901_Samples20170818_SMC4-mEGFP_B_ana-early1_region8_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0012_r0005_ana_early	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0012_r0005_Cond12-SMC4_20170901_Samples20170818_SMC4-mEGFP_B_ana-early1_region8_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0018_r0001_prometa	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0018_r0001_Chr_20170905_Samples20170818_SMC4-mEGFP_B_prometa2_region1_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0018_r0001_prometa	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0018_r0001_Cond12-SMC4_20170905_Samples20170818_SMC4-mEGFP_B_prometa2_region1_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0015_r0004_prometa	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0015_r0004_Chr_20170906_Samples20170818_SMC4-mEGFP_B_prometa1_region5_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0015_r0004_prometa	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0015_r0004_Cond12-SMC4_20170906_Samples20170818_SMC4-mEGFP_B_prometa1_region5_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0014_r0003_prometa	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0014_r0003_Cond12-SMC4_20170907_Samples20170818_SMC4-mEGFP_A_prometa1_region5_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0014_r0003_prometa	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0014_r0003_Chr_20170907_Samples20170818_SMC4-mEGFP_A_prometa1_region5_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
